bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,year_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,yr_renovated_binary,basement_binary,sqft_living_log,sqft_above_log,sqft_living15_log
4,2.5,3480,6315,2.0,0,0,3,9,2360,1120,2000,0,98052,47.6841,-122.161,3620,5233,852500,5,9,2014,0,14,2835,1613,0,1,8.15478757276852,7.7664168980196555,8.194229304819817
2,2.0,2640,13939,1.0,0,1,5,8,1640,1000,1963,0,98006,47.5647,-122.165,2880,14810,850000,5,11,2014,0,51,11299,11930,0,1,7.878534196140362,7.402451520818244,7.965545573129992
3,1.75,2340,10495,1.0,0,0,4,8,2340,0,1967,0,98040,47.5386,-122.226,3120,11068,780000,13,5,2014,0,47,8155,7948,0,0,7.757906208351747,7.757906208351747,8.045588280803528
4,2.5,2900,9972,2.0,0,0,3,9,2900,0,1993,0,98006,47.5536,-122.121,2901,8567,850000,18,9,2014,0,21,7072,5666,0,0,7.9724660159745655,7.9724660159745655,7.972810784121404
4,2.5,2980,10194,2.0,0,0,3,9,2980,0,1993,0,98006,47.5515,-122.12,2980,10053,728935,25,2,2015,0,22,7214,7073,0,0,7.9996785794994505,7.9996785794994505,7.9996785794994505
3,2.5,2340,1919,2.0,0,2,4,9,2340,0,1981,0,98033,47.6512,-122.203,2415,2166,850000,6,3,2015,0,34,-421,-249,0,0,7.757906208351747,7.757906208351747,7.789454566086673
4,2.5,2940,7675,2.0,0,0,3,9,2940,0,2004,0,98052,47.7054,-122.129,3120,6574,845000,24,7,2014,0,10,4735,3454,0,0,7.986164860332727,7.986164860332727,8.045588280803528
3,2.5,3720,11610,2.0,0,0,3,11,3720,0,1982,0,98074,47.636,-122.049,3530,11877,1080000,12,5,2014,0,32,7890,8347,0,0,8.221478947267192,8.221478947267192,8.169053149927343
4,2.5,2960,4750,2.0,0,0,3,9,2960,0,2005,0,98029,47.5544,-121.993,2960,4750,785000,12,10,2014,0,9,1790,1790,0,0,7.992944547318106,7.992944547318106,7.992944547318106
3,2.5,2570,5000,2.0,0,0,3,11,2570,0,1984,0,98102,47.6295,-122.32,1570,5000,1480000,21,4,2015,0,31,2430,3430,0,0,7.851661177889265,7.851661177889265,7.358830898342354
4,2.5,2970,5722,2.0,0,0,3,9,2970,0,2005,0,98074,47.6134,-122.042,3940,4848,715000,24,12,2014,0,9,2752,908,0,0,7.996317231796746,7.996317231796746,8.27893600229198
4,2.5,3370,9629,2.0,0,0,3,10,3370,0,1999,0,98075,47.5896,-121.978,3360,10335,806000,26,8,2014,0,15,6259,6975,0,0,8.122668023346407,8.122668023346407,8.11969625295725
4,3.5,2990,4200,2.0,0,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200,1000000,11,9,2014,0,89,1210,1810,0,1,8.003028666384733,7.600902459542082,7.779048644925556
5,1.75,2330,3800,1.5,0,0,3,7,1360,970,1927,0,98115,47.6835,-122.308,2100,3800,780000,25,3,2015,0,88,1470,1700,0,1,7.753623546559746,7.215239978730097,7.649692623711514
4,3.5,3820,13224,2.0,0,0,3,10,3280,540,1990,0,98004,47.6005,-122.199,3340,9700,1240000,19,6,2014,0,24,9404,6360,0,1,8.24800570160062,8.09559870137819,8.113726085970747
4,2.5,3420,9575,2.0,0,0,3,11,3420,0,1994,0,98027,47.5527,-122.095,3310,8192,965000,8,4,2015,0,21,6155,4882,0,0,8.13739583005665,8.13739583005665,8.104703468371108
4,2.75,3010,3400,2.0,0,2,3,9,2240,770,1923,2009,98122,47.6142,-122.284,1940,5080,925000,26,3,2015,86,92,390,3140,1,1,8.009695357742922,7.7142311448490855,7.570443252057374
4,1.0,1780,5000,1.5,0,0,3,8,1780,0,1947,0,98115,47.6761,-122.297,2030,5000,654500,18,3,2015,0,68,3220,2970,0,0,7.484368643286131,7.484368643286131,7.615791072035833
4,2.25,2250,13500,2.0,0,0,4,9,2250,0,1980,0,98007,47.621,-122.151,2730,13500,801501,17,3,2015,0,35,11250,10770,0,0,7.718685495198466,7.718685495198466,7.912056888179006
3,3.0,2520,2152,1.5,0,0,3,8,1560,960,1925,2006,98119,47.6363,-122.371,1140,2152,780000,27,5,2014,81,89,-368,1012,1,1,7.832014180505469,7.352441100243583,7.038783541388542
3,2.25,3060,16000,2.0,0,0,3,10,3060,0,1988,0,98039,47.6189,-122.23,3510,13162,1760000,21,8,2014,0,26,12940,9652,0,0,8.026170194946426,8.026170194946426,8.163371316459912
3,2.25,2880,9750,2.0,0,0,3,10,2880,0,1989,0,98006,47.5575,-122.119,2920,11090,820000,1,7,2014,0,25,6870,8170,0,0,7.965545573129992,7.965545573129992,7.979338895262328
4,2.5,2770,10274,2.0,0,0,3,9,2770,0,1989,0,98029,47.5748,-122.018,2270,7210,675750,26,6,2014,0,25,7504,4940,0,0,7.926602599181384,7.926602599181384,7.727535110475448
3,3.25,3140,5445,2.0,0,3,4,10,2240,900,1913,0,98109,47.6406,-122.347,2950,5250,1640000,1,7,2014,0,101,2305,2300,0,1,8.0519780789023,7.7142311448490855,7.989560449333865
3,1.0,1220,7585,1.0,0,0,4,7,1220,0,1954,0,98004,47.6094,-122.194,1380,8918,765000,20,10,2014,0,60,6365,7538,0,0,7.106606137727303,7.106606137727303,7.22983877815125
2,2.25,2470,7658,1.0,0,0,4,8,1480,990,1954,0,98199,47.653,-122.416,2070,7270,898000,14,10,2014,0,60,5188,5200,0,1,7.8119734296220225,7.299797366758161,7.635303886259415
4,1.0,1820,4000,2.0,0,0,3,8,1820,0,1923,0,98102,47.6259,-122.321,2050,4000,825000,19,9,2014,0,91,2180,1950,0,0,7.506591780070841,7.506591780070841,7.6255950721324535
3,2.5,2370,7916,2.0,0,0,3,9,2370,0,1990,0,98056,47.528,-122.171,2500,8221,655000,23,4,2015,0,25,5546,5721,0,0,7.7706452341291765,7.7706452341291765,7.824046010856292
4,1.75,2110,6708,1.0,0,3,3,8,1410,700,1941,0,98105,47.67,-122.274,2140,7006,1030000,27,4,2015,0,74,4598,4866,0,1,7.6544432264701125,7.251344983372214,7.668561108015897
4,2.5,3680,13351,2.0,0,2,5,9,3680,0,1946,1982,98004,47.6154,-122.214,3410,11700,1900000,31,7,2014,36,68,9671,8290,1,0,8.210668031162976,8.210668031162976,8.134467570277563
2,1.0,1260,5800,1.0,0,0,4,7,1260,0,1939,0,98199,47.6501,-122.409,1830,5800,661000,15,8,2014,0,75,4540,3970,0,0,7.138866999945524,7.138866999945524,7.512071245835466
4,2.25,2370,9636,1.0,0,0,3,8,1660,710,1976,0,98033,47.6497,-122.194,2350,9588,670000,17,12,2014,0,38,7266,7238,0,1,7.7706452341291765,7.414572881350589,7.762170607138205
4,2.5,2490,7694,2.0,0,0,3,8,2490,0,1987,0,98029,47.567,-122.016,2140,8126,700000,6,5,2015,0,28,5204,5986,0,0,7.820037989458753,7.820037989458753,7.668561108015897
4,2.0,2000,8317,1.5,0,0,4,8,2000,0,1917,0,98126,47.5394,-122.379,1390,6001,756100,11,3,2015,0,98,6317,4611,0,0,7.600902459542082,7.600902459542082,7.237059026124737
5,3.5,2880,3750,2.0,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000,830000,24,4,2015,0,14,870,1940,0,1,7.965545573129992,7.727535110475448,7.630461261783627
5,3.5,3290,5600,2.0,0,0,3,9,2670,620,2004,0,98052,47.7056,-122.119,3130,5600,775000,6,10,2014,0,10,2310,2470,0,1,8.098642843759418,7.8898337513942955,8.048788283534199
3,2.5,2270,9822,2.0,0,0,3,9,2270,0,1988,0,98052,47.6685,-122.137,2790,8089,766000,29,8,2014,0,26,7552,5299,0,0,7.727535110475448,7.727535110475448,7.933796874815411
5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,0,98112,47.6265,-122.296,1840,4000,910000,13,6,2014,0,21,1650,2160,0,0,7.762170607138205,7.762170607138205,7.517520850603031
5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,0,98112,47.6265,-122.296,1840,4000,1020000,24,4,2015,0,22,1650,2160,0,0,7.762170607138205,7.762170607138205,7.517520850603031
4,2.5,3210,8938,2.0,0,0,3,10,3210,0,2005,0,98075,47.582,-121.971,3740,8108,750000,30,10,2014,0,9,5728,4368,0,0,8.07402621612406,8.07402621612406,8.226840890408578
5,3.25,3290,6422,2.0,0,0,3,9,3290,0,2012,0,98074,47.5933,-122.061,3210,6891,810000,26,10,2014,0,2,3132,3681,0,0,8.098642843759418,8.098642843759418,8.07402621612406
3,3.25,2940,5432,3.0,0,3,4,10,2440,500,1978,0,98109,47.6299,-122.354,4400,5500,1710000,16,6,2014,0,36,2492,1100,0,1,7.986164860332727,7.799753318287247,8.389359819906353
3,2.75,3180,3680,2.0,0,0,4,9,2190,990,1918,0,98126,47.577,-122.38,2000,3680,850000,13,3,2015,0,97,500,1680,0,1,8.064636475774222,7.691656822810547,7.600902459542082
3,2.25,2910,15626,1.5,0,0,4,9,2510,400,1923,0,98199,47.6534,-122.412,2370,6519,1810000,14,4,2015,0,92,12716,4149,0,1,7.975908360165538,7.828038032125829,7.7706452341291765
2,2.0,1650,6840,1.5,0,0,5,7,1650,0,1916,0,98103,47.6512,-122.338,1700,4560,705000,1,10,2014,0,98,5190,2860,0,0,7.408530566894626,7.408530566894626,7.438383530044307
4,2.5,3060,6826,2.0,0,0,3,9,3060,0,2004,0,98052,47.7006,-122.112,3110,6932,775000,24,11,2014,0,10,3766,3822,0,0,8.026170194946426,8.026170194946426,8.04237800517328
3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,0,98166,47.429,-122.341,3430,15018,760000,17,3,2015,0,26,11702,11588,0,0,8.107720061910534,8.107720061910534,8.140315540159985
4,2.25,3040,9690,1.0,0,0,4,9,1940,1100,1978,0,98005,47.5923,-122.169,2430,9690,760000,10,10,2014,0,36,6650,7260,0,1,8.019612794400267,7.570443252057374,7.795646536334594
3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,0,98112,47.6399,-122.311,2160,3240,690000,10,10,2014,0,85,760,1080,0,1,7.8160138391590275,7.5443321080536885,7.67786350067821
3,2.0,2570,10078,1.5,0,0,3,8,2570,0,1965,0,98008,47.6275,-122.12,2660,8013,670000,27,4,2015,0,50,7508,5353,0,0,7.851661177889265,7.851661177889265,7.886081401775745
4,2.75,2660,4500,1.5,0,0,5,8,1860,800,1909,0,98103,47.6864,-122.347,1830,4000,765000,15,10,2014,0,105,1840,2170,0,1,7.886081401775745,7.528331766707247,7.512071245835466
3,2.5,3080,8448,2.0,0,2,3,9,3080,0,2000,0,98199,47.6469,-122.389,2500,6400,950000,27,8,2014,0,14,5368,3900,0,0,8.03268487596762,8.03268487596762,7.824046010856292
4,4.0,3180,7650,2.0,0,0,3,8,2530,650,1920,0,98115,47.6887,-122.319,2000,4080,775000,17,10,2014,0,94,4470,2080,0,1,8.064636475774222,7.835974581721566,7.600902459542082
3,2.25,2580,11060,1.0,0,0,3,8,2580,0,1964,0,98005,47.6113,-122.164,2580,13868,898000,1,9,2014,0,50,8480,11288,0,0,7.855544677915663,7.855544677915663,7.855544677915663
4,2.5,2770,9798,2.0,0,0,4,9,2770,0,1986,0,98027,47.562,-122.081,3040,11100,910000,1,4,2015,0,29,7028,8060,0,0,7.926602599181384,7.926602599181384,8.019612794400267
3,2.0,1940,5820,1.5,0,0,5,7,1150,790,1944,0,98107,47.6638,-122.362,990,3880,665000,13,5,2014,0,70,3880,2890,0,1,7.570443252057374,7.047517221357296,6.897704943128636
3,2.5,2650,2387,2.0,0,0,3,8,1830,820,1920,0,98119,47.6315,-122.362,1870,2216,850000,30,6,2014,0,94,-263,346,0,1,7.882314918980268,7.512071245835466,7.533693709848633
3,2.5,2680,5497,2.0,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.128,2780,5497,699000,27,8,2014,0,13,2817,2717,0,0,7.893572073504902,7.893572073504902,7.930206206684683
4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.356,1770,4820,705000,7,4,2015,0,11,2599,3050,0,0,7.9157131993821155,7.9157131993821155,7.478734825567875
4,2.5,2650,9990,2.0,0,0,3,10,2650,0,1990,0,98029,47.5605,-122.016,2710,8012,695000,20,8,2014,0,24,7340,5302,0,0,7.882314918980268,7.882314918980268,7.904703913873747
4,2.75,3350,7857,2.0,0,2,3,9,3350,0,2004,0,98065,47.5398,-121.859,3870,7886,700000,14,4,2015,0,11,4507,4016,0,0,8.116715624819111,8.116715624819111,8.261009786023827
3,1.75,1770,2800,1.5,0,0,3,7,1770,0,1914,0,98103,47.6631,-122.357,1630,3254,712500,25,4,2015,0,101,1030,1624,0,0,7.478734825567875,7.478734825567875,7.396335293800808
3,2.5,3210,8630,2.0,0,0,4,10,2530,680,1990,0,98033,47.6939,-122.189,2630,8630,870000,13,8,2014,0,24,5420,6000,0,1,8.07402621612406,7.835974581721566,7.874739125171811
4,2.75,1750,5080,1.5,0,0,3,8,1750,0,1903,0,98122,47.6143,-122.305,1700,4572,750000,26,6,2014,0,111,3330,2872,0,0,7.4673710669175595,7.4673710669175595,7.438383530044307
4,1.75,1890,4500,2.0,0,0,5,7,1490,400,1937,0,98115,47.6751,-122.289,1890,5000,860000,3,4,2015,0,78,2610,3110,0,1,7.5443321080536885,7.306531398939505,7.5443321080536885
3,2.5,2580,4636,2.0,0,0,3,9,2580,0,2006,0,98074,47.6201,-122.025,2480,4500,698000,13,8,2014,0,8,2056,2020,0,0,7.855544677915663,7.855544677915663,7.8160138391590275
5,3.5,3020,15305,2.0,0,0,3,10,2230,790,1978,0,98040,47.5627,-122.216,3680,14486,754000,24,4,2015,0,37,12285,10806,0,1,8.013012110368916,7.709756864454165,8.210668031162976
4,2.25,2420,15482,2.0,0,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,13905,975000,9,12,2014,72,89,13062,11035,1,0,7.791522819150732,7.791522819150732,7.962067308753666
4,1.75,1820,6137,1.5,0,3,4,7,1690,130,1911,0,98107,47.6681,-122.36,2130,5100,790000,1,4,2015,0,104,4317,2970,0,1,7.506591780070841,7.432483807917119,7.6638772587034705
3,2.25,2550,4089,2.0,0,0,3,9,2550,0,1983,0,98112,47.6272,-122.297,1680,4089,834000,1,12,2014,0,31,1539,2409,0,0,7.843848638152472,7.843848638152472,7.426549072397305
4,2.5,3880,14550,2.0,0,0,3,10,3880,0,1987,0,98074,47.6378,-122.04,3240,14045,762300,6,5,2014,0,27,10670,10805,0,0,8.263590432617319,8.263590432617319,8.083328608786376
4,2.5,2961,12146,2.0,0,0,3,9,2961,0,1998,0,98075,47.5839,-122.052,2620,17749,695000,3,6,2014,0,16,9185,15129,0,0,7.993282328101591,7.993282328101591,7.8709295967551425
2,1.0,1370,9460,1.0,0,0,3,6,1370,0,1950,0,98004,47.6238,-122.191,1690,9930,720000,21,3,2015,0,65,8090,8240,0,0,7.222566018822171,7.222566018822171,7.432483807917119
4,1.75,2370,5000,1.5,0,2,3,8,1770,600,1919,0,98103,47.6779,-122.357,2100,4550,870000,11,5,2015,0,96,2630,2450,0,1,7.7706452341291765,7.478734825567875,7.649692623711514
4,2.25,2120,9921,2.0,0,0,3,8,2120,0,1981,0,98027,47.5593,-122.082,1890,7845,800000,3,4,2015,0,34,7801,5955,0,0,7.659171367666058,7.659171367666058,7.5443321080536885
3,3.25,2660,4000,2.0,0,0,3,9,2170,490,2003,0,98122,47.6186,-122.288,2660,4000,915000,20,6,2014,0,11,1340,1340,0,1,7.886081401775745,7.682482446534506,7.886081401775745
3,2.5,2390,6550,1.0,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.408,2010,6550,750000,2,5,2014,0,59,4160,4540,0,1,7.779048644925556,7.272398392570047,7.605890001053122
5,3.0,3880,13000,2.0,0,0,3,10,3880,0,1972,2003,98040,47.5467,-122.234,3470,13701,1820000,19,6,2014,31,42,9120,10231,1,0,8.263590432617319,8.263590432617319,8.151909872940905
4,2.5,2740,16007,2.0,0,0,3,9,2740,0,1984,0,98039,47.6353,-122.229,2760,16008,1230000,9,6,2014,0,30,13267,13248,0,0,7.9157131993821155,7.9157131993821155,7.9229859587111955
4,2.5,3070,8250,1.0,0,0,5,8,2100,970,1958,0,98005,47.5935,-122.172,2270,8800,880000,13,8,2014,0,56,5180,6530,0,1,8.029432840581244,7.649692623711514,7.727535110475448
4,2.25,3780,5160,2.0,0,0,4,9,2510,1270,1907,0,98112,47.6275,-122.308,2740,5160,1400000,22,8,2014,0,107,1380,2420,0,1,8.237479288613633,7.828038032125829,7.9157131993821155
3,1.75,1880,10032,1.0,0,0,4,8,1880,0,1984,0,98006,47.5527,-122.16,2430,9732,681000,7,7,2014,0,30,8152,7302,0,0,7.539027055823995,7.539027055823995,7.795646536334594
4,2.5,3030,16000,2.0,0,0,3,11,3030,0,1990,0,98077,47.7125,-122.081,3670,16641,875000,27,4,2015,0,25,12970,12971,0,0,8.016317898503415,8.016317898503415,8.207946941048617
4,2.75,2990,7389,1.5,0,0,4,8,2090,900,1923,0,98144,47.5711,-122.284,2510,6157,1080000,10,12,2014,0,91,4399,3647,0,1,8.003028666384733,7.644919344958857,7.828038032125829
3,2.5,2690,17461,2.0,0,3,3,10,2690,0,1997,0,98074,47.654,-122.088,3610,16887,805000,17,11,2014,0,17,14771,13277,0,0,7.897296472595885,7.897296472595885,8.191463051326927
5,2.5,2700,16570,1.0,0,0,4,8,1750,950,1967,0,98005,47.6144,-122.167,2570,11840,744500,25,6,2014,0,47,13870,9270,0,1,7.90100705199242,7.4673710669175595,7.851661177889265
4,2.5,2620,9157,2.0,0,0,3,8,2620,0,1996,0,98033,47.6916,-122.203,2240,7405,885000,13,4,2015,0,19,6537,5165,0,0,7.8709295967551425,7.8709295967551425,7.7142311448490855
3,2.0,1820,4418,2.0,0,0,4,8,1820,0,1994,0,98033,47.6947,-122.19,1920,13402,661000,21,8,2014,0,20,2598,11482,0,0,7.506591780070841,7.506591780070841,7.560080465021827
4,2.25,2530,5000,1.5,0,0,4,7,1690,840,1925,0,98117,47.6806,-122.36,1530,5000,734000,15,12,2014,0,89,2470,3470,0,1,7.835974581721566,7.432483807917119,7.333023014386481
5,3.0,2230,4400,2.0,0,0,3,7,1730,500,1913,0,98102,47.6404,-122.325,1280,1800,920000,10,4,2015,0,102,2170,520,0,1,7.709756864454165,7.455876687491824,7.154615356913663
4,2.5,3230,7766,2.0,0,0,3,9,3230,0,2005,0,98052,47.7069,-122.131,3740,8344,714000,29,12,2014,0,9,4536,4604,0,0,8.080237416216702,8.080237416216702,8.226840890408578
4,2.25,2180,11056,1.0,0,0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747,830000,10,11,2014,0,51,8876,6657,0,1,7.687080155783135,7.222566018822171,7.644919344958857
4,2.5,2500,10330,2.0,0,0,3,10,2500,0,1992,0,98006,47.5595,-122.114,2710,8375,740000,15,8,2014,0,22,7830,5665,0,0,7.824046010856292,7.824046010856292,7.904703913873747
3,2.5,2605,2216,2.0,0,2,3,9,2090,515,1979,0,98033,47.6536,-122.203,2605,2300,789800,13,3,2015,0,36,-389,-305,0,1,7.865187954187467,7.644919344958857,7.865187954187467
2,1.0,1000,3513,1.0,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920,715000,27,3,2015,0,101,2513,2990,0,0,6.907755278982137,6.907755278982137,7.5652752818989315
2,1.75,2110,8700,1.0,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500,802000,13,8,2014,0,54,6590,7380,0,1,7.6544432264701125,7.473069088032197,7.659171367666058
4,3.25,2050,5000,2.0,0,0,4,8,1370,680,1987,0,98112,47.6235,-122.298,1720,5000,750000,9,6,2014,0,27,2950,3280,0,1,7.6255950721324535,7.222566018822171,7.450079569807499
3,1.75,2130,4400,1.0,0,0,3,7,1430,700,1922,0,98102,47.6417,-122.325,1710,3300,675000,25,11,2014,0,92,2270,1590,0,1,7.6638772587034705,7.265429723253953,7.444248649496705
3,2.5,2120,3600,2.0,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592,680000,24,4,2015,0,10,1480,2052,0,0,7.659171367666058,7.659171367666058,7.8399193600125825
3,2.5,1820,6848,1.0,0,0,4,7,1820,0,1953,0,98004,47.6287,-122.207,2080,11700,875000,4,12,2014,0,61,5028,9620,0,0,7.506591780070841,7.506591780070841,7.640123172695364
5,2.5,2490,9639,1.0,0,0,4,8,1610,880,1959,0,98040,47.551,-122.22,2290,9958,868500,15,9,2014,0,55,7149,7668,0,1,7.820037989458753,7.383989457978509,7.736307096548285
3,1.75,2060,3300,2.0,0,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,810000,20,3,2015,0,97,1240,1882,0,1,7.630461261783627,7.313220387090301,7.512071245835466
3,2.25,3230,17833,2.0,0,0,4,9,3230,0,1973,0,98006,47.5683,-122.188,3690,17162,2110000,20,6,2014,0,41,14603,13472,0,0,8.080237416216702,8.080237416216702,8.213381737034572
4,2.0,2230,5000,1.5,0,0,4,7,1510,720,1922,0,98144,47.5772,-122.292,2140,5000,690000,20,11,2014,0,92,2770,2860,0,1,7.709756864454165,7.31986492980897,7.668561108015897
4,2.25,2110,12653,2.0,0,0,4,8,2110,0,1972,0,98040,47.536,-122.225,2350,10980,825000,5,7,2014,0,42,10543,8630,0,0,7.6544432264701125,7.6544432264701125,7.762170607138205
5,2.0,1900,5470,1.0,0,0,3,7,1180,720,1930,1965,98105,47.6666,-122.303,1300,3250,667000,25,7,2014,35,84,3570,1950,1,1,7.549609165154532,7.07326971745971,7.170119543449628
4,2.5,2390,8432,2.0,0,0,3,9,2390,0,1998,0,98074,47.6027,-122.024,2710,7417,664000,25,9,2014,0,16,6042,4707,0,0,7.779048644925556,7.779048644925556,7.904703913873747
3,3.0,3610,17483,2.0,0,2,4,8,3610,0,1954,0,98146,47.4852,-122.357,2230,12600,950000,22,4,2015,0,61,13873,10370,0,0,8.191463051326927,8.191463051326927,7.709756864454165
3,2.0,2070,4200,1.5,0,0,4,7,1670,400,1906,0,98103,47.6624,-122.333,1490,4560,662500,30,1,2015,0,109,2130,3070,0,1,7.635303886259415,7.4205789054108005,7.306531398939505
4,3.5,2760,5040,2.0,0,2,3,9,2760,0,1955,2005,98117,47.6756,-122.401,2370,5760,1100000,22,1,2015,50,60,2280,3390,1,0,7.9229859587111955,7.9229859587111955,7.7706452341291765
5,2.75,2860,6000,2.5,0,0,4,8,2380,480,1902,0,98144,47.5906,-122.316,2240,6000,750000,8,9,2014,0,112,3140,3760,0,1,7.958576903813898,7.77485576666552,7.7142311448490855
3,3.5,2300,5611,1.0,0,0,3,8,2300,0,2004,0,98053,47.7122,-122.026,2170,5926,675000,24,6,2014,0,10,3311,3756,0,0,7.7406644019172415,7.7406644019172415,7.682482446534506
2,1.0,1210,8400,1.0,0,0,3,8,780,430,2000,0,98199,47.6503,-122.393,1860,6000,824000,10,11,2014,0,14,7190,4140,0,1,7.098375638590786,6.659293919683638,7.528331766707247
3,2.5,2570,5000,1.0,0,0,4,8,1480,1090,1940,0,98105,47.6578,-122.285,2420,5484,1010000,8,4,2015,0,75,2430,3064,0,1,7.851661177889265,7.299797366758161,7.791522819150732
4,2.25,2770,5320,2.0,0,1,3,9,2440,330,2013,0,98136,47.5283,-122.385,2100,6011,950000,3,4,2015,0,2,2550,3911,0,1,7.926602599181384,7.799753318287247,7.649692623711514
3,2.5,2290,9158,2.0,0,0,4,8,2290,0,1984,0,98006,47.5476,-122.14,2210,9588,822000,23,9,2014,0,30,6868,7378,0,0,7.736307096548285,7.736307096548285,7.700747794511798
3,3.0,2960,5500,2.0,0,2,3,10,2440,520,1937,1990,98199,47.6356,-122.402,2960,5876,1340000,7,5,2014,53,77,2540,2916,1,1,7.992944547318106,7.799753318287247,7.992944547318106
5,2.25,2370,15512,2.0,0,0,4,9,2370,0,1981,0,98006,47.5555,-122.15,2380,15100,913888,25,6,2014,0,33,13142,12720,0,0,7.7706452341291765,7.7706452341291765,7.77485576666552
4,2.25,1930,3500,1.5,0,0,5,8,1540,390,1916,0,98122,47.6167,-122.29,1800,5000,689888,18,7,2014,0,98,1570,3200,0,1,7.5652752818989315,7.3395376954076745,7.495541943884256
3,2.5,2160,7525,2.0,0,0,3,9,2160,0,1986,0,98052,47.6608,-122.145,2470,7941,756000,21,8,2014,0,28,5365,5471,0,0,7.67786350067821,7.67786350067821,7.8119734296220225
3,2.5,3240,7857,2.0,0,0,3,10,3240,0,1994,0,98075,47.5857,-122.038,2970,7857,800000,5,5,2014,0,20,4617,4887,0,0,8.083328608786376,8.083328608786376,7.996317231796746
5,3.5,2980,5100,2.0,0,0,3,10,2370,610,2015,0,98115,47.6782,-122.299,1780,5100,1290000,26,3,2015,0,0,2120,3320,0,1,7.9996785794994505,7.7706452341291765,7.484368643286131
3,1.0,1440,2618,1.5,0,0,4,7,1440,0,1906,0,98103,47.6582,-122.336,1850,3990,705000,22,4,2015,0,109,1178,2140,0,0,7.272398392570047,7.272398392570047,7.52294091807237
4,2.5,2440,9727,2.0,0,0,3,9,2440,0,1987,0,98052,47.6613,-122.132,2370,11503,749500,28,10,2014,0,27,7287,9133,0,0,7.799753318287247,7.799753318287247,7.7706452341291765
4,1.75,1820,4500,1.5,0,0,3,8,1820,0,1921,0,98119,47.6429,-122.36,1870,3600,815000,29,10,2014,0,93,2680,1730,0,0,7.506591780070841,7.506591780070841,7.533693709848633
4,3.25,2980,3600,2.0,0,0,3,9,2150,830,1999,0,98112,47.6352,-122.284,2980,4800,1630000,3,7,2014,0,15,620,1820,0,1,7.9996785794994505,7.673223121121708,7.9996785794994505
4,2.5,2900,5505,2.0,0,0,3,8,2900,0,2002,0,98074,47.6063,-122.02,2970,5251,675000,14,7,2014,0,12,2605,2281,0,0,7.9724660159745655,7.9724660159745655,7.996317231796746
4,2.5,3220,4400,2.0,0,2,3,9,2180,1040,1937,0,98199,47.6325,-122.394,3000,5000,862500,12,12,2014,0,77,1180,2000,0,1,8.077136638538454,7.687080155783135,8.006367567650246
4,2.25,2170,4080,2.0,0,0,3,7,1920,250,1980,0,98122,47.6124,-122.293,1890,4400,655000,10,7,2014,0,34,1910,2510,0,1,7.682482446534506,7.560080465021827,7.5443321080536885
4,3.75,4150,17424,1.0,0,0,3,9,3130,1020,1963,2000,98039,47.639,-122.236,3930,21420,1950000,5,3,2015,37,52,13274,17490,1,1,8.330863613224745,8.048788283534199,8.276394704863307
4,2.5,2760,6000,2.0,0,0,5,7,2230,530,1942,0,98115,47.6877,-122.295,1600,6000,760000,25,6,2014,0,72,3240,4400,0,1,7.9229859587111955,7.709756864454165,7.3777589082278725
3,2.0,1700,5100,1.5,0,0,4,7,1500,200,1924,0,98117,47.679,-122.39,1700,5100,712000,4,5,2015,0,91,3400,3400,0,1,7.438383530044307,7.313220387090301,7.438383530044307
4,2.0,3140,10437,1.0,0,0,4,8,2040,1100,1959,0,98040,47.5786,-122.229,2010,10437,925000,20,6,2014,0,55,7297,8427,0,1,8.0519780789023,7.620705086838262,7.605890001053122
