bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,sqft_living_log,sqft_above_log,sqft_living15_log,0,1,2014,2015,0,1,0,1,0,1
3,1.5,1690,10250,1.0,0,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084,330000,19,2,0,60,8560,9094,7.432483807917119,7.432483807917119,7.595889917718538,1,0,0,1,1,0,1,0,0,1
3,2.25,1610,7187,2.0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194,269950,14,11,0,26,5577,5554,7.383989457978509,7.383989457978509,7.402451520818244,1,0,1,0,1,0,1,0,1,0
2,1.0,670,4720,1.0,0,4,6,670,0,1948,0,98106,47.5243,-122.358,1480,4720,107000,28,8,0,66,4050,3240,6.507277712385012,6.507277712385012,7.299797366758161,1,0,1,0,1,0,1,0,0,1
3,1.0,1752,14626,2.0,2,3,8,1752,0,2005,0,98032,47.3755,-122.278,1800,9000,249000,2,12,0,9,12874,7200,7.468513271496337,7.468513271496337,7.495541943884256,1,0,1,0,1,0,1,0,1,0
4,2.0,1540,5920,1.5,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216,442500,18,8,0,79,4380,4586,7.339537695407674,7.339537695407674,7.396335293800808,1,0,1,0,1,0,1,0,0,1
3,1.5,1370,7500,1.0,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500,203000,19,11,0,56,6130,6100,7.222566018822171,6.984716320118266,7.24422751560335,1,0,1,0,1,0,0,1,0,1
2,1.0,860,5800,1.0,0,5,5,860,0,1942,0,98056,47.4979,-122.183,900,6000,222900,9,9,0,72,4940,5100,6.756932389247553,6.756932389247553,6.802394763324311,1,0,1,0,1,0,1,0,1,0
4,1.75,1820,7381,1.0,0,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462,320000,6,4,0,53,5561,6852,7.506591780070841,7.047517221357296,7.383989457978509,1,0,0,1,1,0,0,1,1,0
3,1.5,2120,4370,1.5,0,3,8,2120,0,1904,0,98122,47.606,-122.307,1960,5120,733500,10,12,0,110,2250,3160,7.659171367666058,7.659171367666058,7.580699752224563,1,0,1,0,1,0,1,0,0,1
3,2.25,2520,6170,2.0,0,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967,364950,15,12,0,11,3650,4707,7.832014180505469,7.52294091807237,7.723120092266331,1,0,1,0,1,0,0,1,1,0
3,1.75,1560,9247,1.0,0,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772,490000,20,11,0,25,7687,7082,7.352441100243583,7.05617528410041,7.432483807917119,1,0,1,0,1,0,0,1,1,0
5,1.75,2250,13526,1.0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078,688000,27,4,0,58,11276,7498,7.718685495198466,7.2078598714324755,7.855544677915663,1,0,0,1,1,0,0,1,0,1
2,1.0,640,7768,1.0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,165000,11,7,0,72,7128,6584,6.461468176353717,6.461468176353717,6.733401891837359,1,0,1,0,1,0,1,0,0,1
5,3.75,3880,8370,2.0,0,4,7,3880,0,2004,0,98056,47.4811,-122.179,2160,4651,506000,13,11,0,10,4490,2491,8.263590432617319,8.263590432617319,7.67786350067821,1,0,1,0,1,0,1,0,1,0
3,2.25,3360,7108,2.0,0,3,10,2770,590,1905,2004,98112,47.6187,-122.284,3450,8558,2190000,9,12,99,109,3748,5108,8.11969625295725,7.926602599181384,8.146129510025405,1,0,1,0,0,1,0,1,0,1
5,1.75,2350,7800,1.0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400,754000,29,4,0,47,5450,6180,7.762170607138205,7.31986492980897,7.705262474866325,1,0,0,1,1,0,0,1,1,0
5,2.5,2340,1989,2.0,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230,949950,17,4,0,56,-351,1030,7.757906208351747,7.757906208351747,7.696212639346407,0,1,0,1,1,0,1,0,0,1
3,2.5,1430,1056,3.0,0,3,8,1430,0,2003,0,98117,47.684,-122.388,1310,2135,443600,22,8,0,11,-374,825,7.265429723253953,7.265429723253953,7.177782416195197,1,0,1,0,1,0,1,0,0,1
3,2.5,1920,12244,2.0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859,380600,14,8,0,16,10324,9939,7.560080465021827,7.560080465021827,7.560080465021827,1,0,1,0,1,0,1,0,1,0
3,3.25,4330,14600,2.0,0,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672,722800,26,1,0,30,10270,9452,8.373322820996535,8.196987927258897,8.077136638538454,1,0,0,1,1,0,0,1,1,0
2,1.0,790,5150,1.0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,342888,10,2,0,67,4360,3690,6.672032945461067,6.672032945461067,7.286191714702382,1,0,0,1,1,0,1,0,0,1
4,1.75,2350,5946,1.0,2,3,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,6000,555000,16,9,0,57,3596,3940,7.762170607138205,7.2078598714324755,7.630461261783627,1,0,1,0,1,0,0,1,0,1
3,2.5,1350,3068,2.0,0,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000,613000,3,6,0,23,1718,2100,7.2078598714324755,7.2078598714324755,7.549609165154532,1,0,1,0,1,0,1,0,0,1
3,2.0,1470,10052,1.0,0,4,8,1470,0,1956,0,98125,47.726,-122.316,1480,9780,480000,2,7,0,58,8582,8300,7.293017679772782,7.293017679772782,7.299797366758161,1,0,1,0,1,0,1,0,0,1
6,1.5,1680,5202,1.5,0,2,7,1680,0,1911,0,98033,47.6798,-122.206,1890,5500,619500,16,3,0,104,3522,3610,7.426549072397305,7.426549072397305,7.544332108053688,1,0,0,1,1,0,1,0,1,0
4,2.5,1890,8505,1.0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600,437000,24,6,0,34,6615,7880,7.544332108053688,7.162397497355718,7.450079569807499,1,0,1,0,1,0,0,1,1,0
4,2.5,2030,9905,1.0,0,4,8,2030,0,1959,0,98006,47.5518,-122.184,2130,10008,621000,8,4,0,56,7875,7878,7.615791072035833,7.615791072035833,7.6638772587034705,1,0,0,1,1,0,1,0,1,0
4,1.75,1760,4080,1.5,0,4,8,1760,0,1906,0,98103,47.675,-122.331,1760,6120,810000,14,7,0,108,2320,4360,7.473069088032197,7.473069088032197,7.473069088032197,1,0,1,0,1,0,1,0,0,1
3,2.25,1950,8868,1.0,0,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880,415000,27,5,0,50,6918,7580,7.575584651557793,7.2078598714324755,7.170119543449628,1,0,1,0,1,0,0,1,0,1
4,1.0,1440,7404,1.0,0,3,6,1080,360,1918,0,98126,47.5328,-122.379,1620,7436,250000,13,11,0,96,5964,5816,7.272398392570047,6.984716320118266,7.390181428226429,1,0,1,0,1,0,0,1,0,1
3,1.5,2230,6000,1.0,1,3,8,1260,970,1968,0,98136,47.5373,-122.395,2120,7200,585000,13,4,0,47,3770,5080,7.709756864454165,7.138866999945524,7.659171367666058,1,0,0,1,1,0,0,1,0,1
3,1.0,1180,5002,1.5,0,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410,220000,28,5,0,68,3822,6940,7.07326971745971,7.07326971745971,7.293017679772782,1,0,1,0,1,0,1,0,0,1
5,2.5,2500,11900,1.0,0,3,7,1400,1100,1963,0,98007,47.5915,-122.132,2820,11900,580000,22,4,0,52,9400,9080,7.824046010856292,7.24422751560335,7.944492163932159,1,0,0,1,1,0,0,1,1,0
4,2.5,2040,9225,1.0,0,5,8,1610,430,1968,0,98052,47.636,-122.097,1730,9225,675000,1,8,0,46,7185,7495,7.620705086838262,7.383989457978509,7.455876687491824,1,0,1,0,1,0,0,1,1,0
4,2.75,2660,7389,2.0,0,3,9,2660,0,2002,0,98075,47.5993,-121.977,2820,7388,695000,29,10,0,12,4729,4568,7.886081401775745,7.886081401775745,7.944492163932159,1,0,1,0,1,0,1,0,1,0
5,2.75,2580,7630,1.0,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717,915000,9,12,0,60,5050,5677,7.855544677915663,7.455876687491824,7.620705086838262,1,0,1,0,1,0,0,1,1,0
3,1.0,1000,6947,1.0,0,4,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947,375000,21,11,0,67,5947,5947,6.907755278982137,6.907755278982137,6.907755278982137,1,0,1,0,1,0,1,0,0,1
3,1.5,1330,1265,2.0,0,3,8,1140,190,2008,0,98116,47.5773,-122.409,1330,1264,500000,7,4,0,7,-65,-66,7.1929342212158,7.038783541388542,7.1929342212158,1,0,0,1,1,0,0,1,0,1
2,2.0,1420,5185,1.0,0,3,7,1420,0,2004,0,98038,47.3543,-122.022,2140,4890,335000,26,12,0,10,3765,2750,7.258412150595307,7.258412150595307,7.668561108015897,1,0,1,0,1,0,1,0,1,0
5,2.5,2200,8500,1.0,0,4,7,1400,800,1971,0,98010,47.3073,-122.006,1360,8855,320900,29,4,0,44,6300,7495,7.696212639346407,7.24422751560335,7.215239978730097,1,0,0,1,1,0,0,1,1,0
3,1.75,1800,8462,1.0,0,3,8,1440,360,1978,0,98052,47.6623,-122.141,2210,8436,508000,6,3,0,37,6662,6226,7.495541943884256,7.272398392570047,7.700747794511798,1,0,0,1,1,0,0,1,1,0
3,1.75,1200,9085,1.0,0,4,7,1200,0,1968,0,98023,47.2795,-122.353,1200,9085,228950,8,7,0,46,7885,7885,7.090076835776092,7.090076835776092,7.090076835776092,1,0,1,0,1,0,1,0,1,0
4,2.0,1840,4760,1.5,0,4,6,1080,760,1929,0,98106,47.5297,-122.349,1170,5950,433000,7,5,0,86,2920,4780,7.517520850603031,6.984716320118266,7.064759027791802,1,0,0,1,1,0,0,1,0,1
2,1.0,960,5150,1.0,0,5,6,960,0,1951,0,98126,47.5201,-122.372,1010,5000,267500,8,9,0,63,4190,3990,6.866933284461882,6.866933284461882,6.917705609835305,1,0,1,0,1,0,1,0,0,1
4,1.5,2890,9000,2.0,4,3,8,2090,800,1939,0,98118,47.5682,-122.274,2550,8400,910000,8,10,0,75,6110,5850,7.969011781106478,7.644919344958857,7.843848638152472,1,0,1,0,1,0,0,1,0,1
3,1.75,1290,10117,1.0,0,3,7,1290,0,1984,0,98072,47.7598,-122.146,1770,11839,370000,3,3,0,31,8827,10069,7.162397497355718,7.162397497355718,7.478734825567875,1,0,0,1,1,0,1,0,1,0
2,1.0,1140,3834,1.5,0,3,6,1140,0,1911,0,98126,47.5642,-122.378,1190,5750,320000,6,12,0,103,2694,4560,7.038783541388542,7.038783541388542,7.081708586105575,1,0,1,0,1,0,1,0,0,1
3,1.75,1750,5200,1.0,1,4,8,1750,0,1956,0,98117,47.6995,-122.383,2060,5200,660000,1,10,0,58,3450,3140,7.467371066917559,7.467371066917559,7.630461261783627,1,0,1,0,1,0,1,0,0,1
4,2.5,2650,5880,2.0,0,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490,329000,18,12,0,9,3230,3880,7.882314918980268,7.882314918980268,7.867105500316739,1,0,1,0,1,0,1,0,1,0
2,1.0,1470,6398,1.0,0,4,7,970,500,1941,0,98105,47.6716,-122.279,1950,6398,602000,3,12,0,73,4928,4448,7.293017679772782,6.877296071497429,7.575584651557793,1,0,1,0,1,0,0,1,0,1
3,2.0,1640,9750,1.0,0,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750,375000,6,11,0,55,8110,8410,7.402451520818244,7.402451520818244,7.200424892944957,1,0,1,0,1,0,1,0,1,0
1,1.0,620,7620,1.0,0,3,6,620,0,1926,0,98166,47.4697,-122.349,1160,7620,212000,5,5,0,89,7000,6460,6.429719478039138,6.429719478039138,7.05617528410041,1,0,0,1,1,0,1,0,0,1
3,1.5,1440,8370,1.0,0,3,7,1440,0,1977,0,98118,47.5418,-122.275,1440,8370,224000,22,8,0,37,6930,6930,7.272398392570047,7.272398392570047,7.272398392570047,1,0,1,0,1,0,1,0,0,1
3,2.0,1160,10079,1.0,0,3,7,1160,0,1986,0,98019,47.7341,-121.976,1130,10087,315500,10,3,0,29,8919,8957,7.05617528410041,7.05617528410041,7.029972911706386,1,0,0,1,1,0,1,0,1,0
2,1.0,1070,2880,1.0,0,3,7,1070,0,1902,0,98102,47.6261,-122.324,2030,2880,350000,28,1,0,113,1810,850,6.975413927455952,6.975413927455952,7.615791072035833,1,0,0,1,1,0,1,0,0,1
6,4.5,3560,14010,2.0,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116,389000,6,5,0,26,10450,9406,8.177515823846075,8.177515823846075,7.444248649496705,1,0,0,1,1,0,1,0,1,0
3,1.75,1720,13104,1.0,0,4,7,1720,0,1962,0,98168,47.4709,-122.26,1840,13104,285000,13,7,0,52,11384,11264,7.450079569807499,7.450079569807499,7.517520850603031,1,0,1,0,1,0,1,0,0,1
3,1.75,1530,9800,1.0,0,5,8,1530,0,1958,0,98133,47.7655,-122.336,1660,9800,425000,1,12,0,56,8270,8140,7.333023014386481,7.333023014386481,7.414572881350589,1,0,1,0,1,0,1,0,0,1
3,1.75,1270,7875,1.0,0,4,7,1270,0,1980,0,98030,47.3696,-122.17,1830,7210,190000,9,3,0,35,6605,5380,7.146772179452637,7.146772179452637,7.512071245835466,1,0,0,1,1,0,1,0,1,0
2,1.0,880,5500,1.0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,292000,7,8,0,110,4620,4420,6.779921907472252,6.779921907472252,6.984716320118266,1,0,1,0,1,0,1,0,0,1
5,1.75,2020,5100,1.5,0,5,7,1320,700,1911,0,98103,47.6915,-122.345,1130,5100,475000,11,5,0,104,3080,3970,7.61085279039525,7.1853870155804165,7.029972911706386,1,0,0,1,1,0,0,1,0,1
3,2.5,1410,2675,1.0,0,3,7,820,590,1985,0,98117,47.6786,-122.371,1410,4013,546500,30,3,0,30,1265,2603,7.251344983372214,6.709304340258298,7.251344983372214,1,0,0,1,1,0,0,1,0,1
3,1.0,860,10426,1.0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,82000,5,11,0,60,9566,10110,6.756932389247553,6.756932389247553,7.038783541388542,1,0,1,0,1,0,1,0,0,1
3,1.0,860,10426,1.0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,219900,8,4,0,61,9566,10110,6.756932389247553,6.756932389247553,7.038783541388542,1,0,0,1,1,0,1,0,0,1
3,1.0,1210,5750,1.5,0,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,440000,12,6,0,104,4540,3840,7.098375638590786,7.098375638590786,7.05617528410041,1,0,1,0,1,0,1,0,0,1
6,3.25,2120,6893,1.0,0,4,7,1060,1060,1983,0,98106,47.5508,-122.355,1380,6986,330000,12,8,0,31,4773,5606,7.659171367666058,6.966024187106113,7.22983877815125,1,0,1,0,1,0,0,1,0,1
3,2.75,2540,8604,2.0,0,3,8,2540,0,1991,0,98092,47.3209,-122.185,2260,7438,359950,21,7,0,23,6064,5178,7.8399193600125825,7.8399193600125825,7.723120092266331,1,0,1,0,1,0,1,0,1,0
4,2.5,2490,12929,2.0,0,3,9,2490,0,1983,0,98074,47.6161,-122.021,2440,12929,616000,17,6,0,31,10439,10489,7.820037989458753,7.820037989458753,7.799753318287247,1,0,1,0,1,0,1,0,1,0
2,1.0,670,2356,1.0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740,245000,7,11,0,54,1686,520,6.507277712385012,6.507277712385012,7.106606137727303,1,0,1,0,1,0,1,0,0,1
2,2.0,1320,2040,3.0,0,3,7,1320,0,1997,0,98125,47.7224,-122.291,1430,2040,296000,3,11,0,17,720,610,7.1853870155804165,7.1853870155804165,7.265429723253953,1,0,1,0,1,0,1,0,0,1
2,1.0,950,9000,1.0,0,3,6,950,0,1924,0,98106,47.5219,-122.361,1000,8280,193000,6,11,0,90,8050,7280,6.856461984594587,6.856461984594587,6.907755278982137,1,0,1,0,1,0,1,0,0,1
3,2.0,1870,8442,1.5,0,5,7,1060,810,1927,0,98117,47.6964,-122.365,1640,6174,456000,28,8,0,87,6572,4534,7.533693709848633,6.966024187106113,7.402451520818244,1,0,1,0,1,0,0,1,0,1
4,1.75,1840,9250,1.0,0,4,7,980,860,1956,0,98133,47.708,-122.337,1520,9250,480000,27,4,0,59,7410,7730,7.517520850603031,6.887552571664617,7.326465613840322,1,0,0,1,1,0,0,1,0,1
3,3.25,1410,1253,3.0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,382000,9,5,0,9,-157,-157,7.251344983372214,7.251344983372214,7.251344983372214,1,0,1,0,1,0,1,0,0,1
2,1.0,1050,2542,1.0,0,3,7,880,170,1904,0,98122,47.6172,-122.298,1620,1809,650000,28,6,0,110,1492,189,6.956545443151569,6.779921907472252,7.390181428226429,1,0,1,0,1,0,0,1,0,1
2,2.0,1400,10052,1.0,0,3,8,1400,0,1957,0,98125,47.7262,-122.316,1400,8785,431750,25,11,0,57,8652,7385,7.24422751560335,7.24422751560335,7.24422751560335,1,0,1,0,1,0,1,0,0,1
3,2.5,1630,1755,2.0,0,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550,419900,11,5,0,18,125,12630,7.396335293800808,7.1853870155804165,7.560080465021827,1,0,0,1,1,0,0,1,1,0
3,2.0,1900,9513,1.0,0,3,8,1900,0,1995,0,98023,47.2843,-122.357,1790,8028,315000,29,12,0,19,7613,6238,7.549609165154532,7.549609165154532,7.489970898834801,1,0,1,0,1,0,1,0,1,0
3,2.5,1980,11900,2.0,0,3,8,1980,0,1990,0,98092,47.2656,-122.217,2130,9933,220000,1,4,0,25,9920,7803,7.590852123688581,7.590852123688581,7.6638772587034705,1,0,0,1,1,0,1,0,1,0
4,2.5,3020,8750,1.0,0,3,8,1710,1310,1960,0,98188,47.4298,-122.29,1900,8750,340000,13,4,0,55,5730,6850,8.013012110368916,7.444248649496705,7.549609165154532,1,0,0,1,1,0,0,1,0,1
5,1.75,3290,11900,1.5,0,3,8,3290,0,1973,0,98052,47.6626,-122.141,2210,8549,602000,19,5,0,41,8610,6339,8.098642843759418,8.098642843759418,7.700747794511798,1,0,1,0,1,0,1,0,1,0
3,1.75,1580,11750,1.0,0,4,7,1180,400,1951,0,98118,47.5368,-122.265,2150,11750,575000,13,5,0,63,10170,9600,7.365180126021013,7.07326971745971,7.673223121121708,1,0,1,0,1,0,0,1,0,1
3,2.5,2090,10834,1.0,0,4,8,1360,730,1987,0,98003,47.3537,-122.303,1750,8595,285000,2,5,0,27,8744,6845,7.644919344958857,7.215239978730097,7.467371066917559,1,0,1,0,1,0,0,1,1,0
3,1.5,1100,8140,1.0,0,4,7,1100,0,1965,0,98059,47.5004,-122.162,1430,7700,306500,20,2,0,50,7040,6270,7.003065458786462,7.003065458786462,7.265429723253953,1,0,0,1,1,0,1,0,1,0
3,2.5,1870,3480,2.0,0,3,7,1870,0,2002,0,98056,47.4831,-122.183,2160,3480,325000,2,1,0,13,1610,1320,7.533693709848633,7.533693709848633,7.67786350067821,1,0,0,1,1,0,1,0,1,0
3,2.0,1320,8568,1.0,0,3,7,1320,0,1993,0,98042,47.3904,-122.164,1600,8463,256500,11,3,0,22,7248,6863,7.1853870155804165,7.1853870155804165,7.377758908227872,1,0,0,1,1,0,1,0,1,0
5,3.5,3430,6872,2.0,0,3,10,2830,600,2002,0,98031,47.4065,-122.207,3650,6600,473000,17,11,0,12,3442,2950,8.140315540159985,7.948031990637284,8.202482446576537,1,0,1,0,1,0,0,1,1,0
3,2.5,2250,9235,2.0,0,3,8,2250,0,1985,0,98052,47.7268,-122.105,2290,8187,549000,29,10,0,29,6985,5897,7.718685495198466,7.718685495198466,7.736307096548285,1,0,1,0,1,0,1,0,1,0
3,1.0,1710,19115,1.0,0,3,6,1710,0,1986,0,98014,47.656,-121.913,1650,15144,305000,17,3,0,29,17405,13494,7.444248649496705,7.444248649496705,7.408530566894626,1,0,0,1,1,0,1,0,1,0
4,2.5,2160,8049,2.0,0,3,9,2160,0,1988,0,98001,47.3337,-122.26,2490,8995,317000,4,2,0,27,5889,6505,7.67786350067821,7.67786350067821,7.820037989458753,1,0,0,1,1,0,1,0,1,0
3,1.75,1400,13775,1.0,0,3,8,1400,0,1963,0,98028,47.7413,-122.259,2200,10450,450000,1,7,0,51,12375,8250,7.24422751560335,7.24422751560335,7.696212639346407,1,0,1,0,1,0,1,0,1,0
2,2.5,1560,5333,1.0,0,3,5,780,780,1947,0,98055,47.4749,-122.213,1010,4800,225000,9,4,0,68,3773,3790,7.352441100243583,6.659293919683638,6.917705609835305,1,0,0,1,1,0,0,1,1,0
5,2.0,2300,7897,2.5,0,4,8,2300,0,1956,0,98133,47.7556,-122.356,2030,7902,500000,12,2,0,59,5597,5872,7.7406644019172415,7.7406644019172415,7.615791072035833,1,0,0,1,1,0,1,0,0,1
2,1.0,820,4860,1.0,0,5,6,820,0,1955,0,98118,47.5298,-122.271,1240,6000,207000,12,8,0,59,4040,4760,6.709304340258298,6.709304340258298,7.122866658599083,1,0,1,0,1,0,1,0,0,1
3,1.0,1630,8308,1.5,0,3,7,1630,0,1948,0,98146,47.5075,-122.378,1170,8308,474900,18,8,0,66,6678,7138,7.396335293800808,7.396335293800808,7.064759027791802,1,0,1,0,1,0,1,0,0,1
3,2.5,2010,7200,2.0,0,3,8,2010,0,1994,0,98028,47.7372,-122.223,1970,7202,515000,1,7,0,20,5190,5232,7.605890001053122,7.605890001053122,7.585788821732034,1,0,1,0,1,0,1,0,1,0
4,1.0,1540,5000,1.5,0,4,7,1090,450,1922,0,98115,47.6754,-122.294,1590,5000,542000,12,2,0,93,3460,3410,7.339537695407674,6.993932975223189,7.371489295214277,1,0,0,1,1,0,0,1,0,1
4,2.75,2420,10962,1.0,0,3,8,1530,890,1977,0,98007,47.6218,-122.152,2620,13200,725000,5,6,0,37,8542,10580,7.791522819150732,7.333023014386481,7.8709295967551425,1,0,1,0,1,0,0,1,1,0
3,2.5,1690,4533,2.0,0,3,7,1690,0,2003,0,98038,47.3575,-122.016,1830,5175,314950,9,3,0,12,2843,3345,7.432483807917119,7.432483807917119,7.512071245835466,1,0,0,1,1,0,1,0,1,0
3,2.0,1410,10078,1.0,0,4,6,1410,0,1983,0,98072,47.7587,-122.144,2090,9202,375000,6,11,0,31,8668,7112,7.251344983372214,7.251344983372214,7.644919344958857,1,0,1,0,1,0,1,0,1,0
3,1.75,2200,9840,1.0,0,5,8,1500,700,1978,0,98006,47.559,-122.136,2410,9623,689000,24,6,0,36,7640,7213,7.696212639346407,7.313220387090301,7.787382026484701,1,0,1,0,1,0,0,1,1,0
3,2.25,1290,1182,2.0,0,3,8,1000,290,2006,0,98102,47.637,-122.327,1300,1169,525000,9,12,0,8,-108,-131,7.162397497355718,6.907755278982137,7.170119543449628,1,0,1,0,1,0,0,1,0,1
3,1.5,1060,6232,1.0,0,4,7,1060,0,1968,0,98118,47.5329,-122.271,1120,5379,360000,4,5,0,47,5172,4259,6.966024187106113,6.966024187106113,7.02108396428914,1,0,0,1,1,0,1,0,0,1
3,1.0,1240,5750,1.0,0,4,6,1240,0,1948,0,98116,47.564,-122.398,1240,5750,425000,20,8,0,66,4510,4510,7.122866658599083,7.122866658599083,7.122866658599083,1,0,1,0,1,0,1,0,0,1
2,1.0,1280,5500,1.0,0,3,7,1280,0,1949,0,98118,47.5179,-122.264,1270,5500,239950,4,3,0,66,4220,4230,7.154615356913663,7.154615356913663,7.146772179452637,1,0,0,1,1,0,1,0,0,1
2,2.5,2330,3000,2.0,3,3,8,2330,0,1915,1994,98144,47.5953,-122.294,1760,4000,577500,2,4,79,100,670,2240,7.753623546559746,7.753623546559746,7.473069088032197,1,0,0,1,0,1,1,0,0,1
3,1.75,2360,7291,1.0,0,4,8,1360,1000,1948,0,98136,47.5274,-122.384,1860,5499,615000,2,5,0,66,4931,3639,7.766416898019655,7.215239978730097,7.528331766707247,1,0,1,0,1,0,0,1,0,1
4,2.75,2210,10800,1.0,0,4,8,1170,1040,1997,0,98074,47.6086,-122.059,2210,10800,516000,27,8,0,17,8590,8590,7.700747794511798,7.064759027791802,7.700747794511798,1,0,1,0,1,0,0,1,1,0
4,2.75,3670,15400,2.0,3,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300,1220000,13,8,0,28,11730,9930,8.207946941048617,8.207946941048617,8.122668023346407,1,0,1,0,1,0,1,0,1,0
4,3.5,3080,4815,2.0,3,3,10,2300,780,1937,2009,98199,47.6417,-122.411,2910,5350,1660000,27,5,72,77,1735,2440,8.03268487596762,7.7406644019172415,7.975908360165538,1,0,1,0,0,1,0,1,0,1
2,1.0,770,6731,1.0,0,4,6,770,0,1943,0,98155,47.7505,-122.312,1120,9212,315000,1,5,0,72,5961,8092,6.646390514847729,6.646390514847729,7.02108396428914,1,0,0,1,1,0,1,0,0,1
4,2.0,2600,9000,1.0,0,3,8,1410,1190,1959,0,98032,47.381,-122.299,2600,7200,250000,21,10,0,55,6400,4600,7.863266724009573,7.251344983372214,7.863266724009573,1,0,1,0,1,0,0,1,1,0
4,1.5,1220,4900,1.0,0,3,6,1220,0,1942,0,98118,47.5292,-122.269,1410,3000,250000,13,11,0,72,3680,1590,7.106606137727303,7.106606137727303,7.251344983372214,1,0,1,0,1,0,1,0,0,1
3,1.0,1150,4681,1.0,0,3,7,1150,0,1955,0,98133,47.7284,-122.336,1150,6800,358000,25,8,0,59,3531,5650,7.047517221357296,7.047517221357296,7.047517221357296,1,0,1,0,1,0,1,0,0,1
3,2.5,1700,6200,2.0,0,3,8,1700,0,1997,0,98092,47.2621,-122.221,1720,6205,262000,26,9,0,17,4500,4485,7.438383530044307,7.438383530044307,7.450079569807499,1,0,1,0,1,0,1,0,1,0
3,1.75,1220,7370,1.0,0,4,7,1220,0,1964,0,98008,47.6334,-122.12,1580,8213,500000,15,10,0,50,6150,6633,7.106606137727303,7.106606137727303,7.365180126021013,1,0,1,0,1,0,1,0,1,0
5,1.0,1670,6400,1.5,0,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983,1300000,15,7,0,95,4730,1073,7.4205789054108,7.4205789054108,7.554858521040676,1,0,1,0,1,0,1,0,0,1
3,2.25,2610,9002,2.0,0,3,9,2610,0,1988,0,98052,47.6909,-122.104,2320,8306,675000,2,6,0,26,6392,5986,7.867105500316739,7.867105500316739,7.749322464660356,1,0,1,0,1,0,1,0,1,0
3,1.0,960,5030,1.0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,235000,26,9,0,59,4070,3940,6.866933284461882,6.866933284461882,7.286191714702382,1,0,1,0,1,0,1,0,0,1
3,1.0,960,5030,1.0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,545000,18,3,0,60,4070,3940,6.866933284461882,6.866933284461882,7.286191714702382,1,0,0,1,1,0,1,0,0,1
3,1.0,1010,9360,1.0,0,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360,350000,7,5,0,33,8350,7890,6.917705609835305,6.917705609835305,7.293017679772782,1,0,1,0,1,0,1,0,1,0
2,2.25,1550,1827,2.0,0,3,8,1550,0,2008,0,98106,47.5394,-122.368,1420,1826,320000,25,11,0,6,277,406,7.346010209913293,7.346010209913293,7.258412150595307,1,0,1,0,1,0,1,0,0,1
5,2.5,5067,13315,1.0,2,3,9,3154,1913,1968,0,98003,47.3391,-122.325,2860,13957,452000,18,3,0,47,8248,11097,8.53050420547591,8.056426767522984,7.958576903813898,1,0,0,1,1,0,0,1,1,0
