bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,year_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,yr_renovated_binary,basement_binary,zip_binary
4,3.0,2300,7609,2.0,0,0,4,7,2300,0,1976,0,98002,47.2943,-122.227,940,5937,224000,23,4,2015,0,39,5309,4997,0,0,0
3,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,0,98034,47.7288,-122.191,1660,7565,439000,23,4,2015,0,38,6085,5905,0,1,0
4,1.5,2740,4912,1.0,0,0,4,8,1370,1370,1937,0,98199,47.6523,-122.412,2160,5006,779000,16,10,2014,0,77,2172,2846,0,1,1
4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1947,0,98115,47.6762,-122.285,1670,5304,775000,27,3,2015,0,68,3304,3634,0,0,1
3,1.75,1380,8362,1.0,0,0,3,7,1380,0,1967,0,98003,47.3121,-122.323,1380,8800,235000,16,9,2014,0,47,6982,7420,0,0,0
4,3.0,3180,12070,2.0,0,0,4,9,3180,0,1976,0,98074,47.6371,-122.058,3110,12600,790000,14,11,2014,0,38,8890,9490,0,0,0
2,1.5,1140,7800,1.0,0,0,4,6,1140,0,1947,0,98004,47.6142,-122.209,2020,7800,903000,1,12,2014,0,67,6660,5780,0,0,0
3,1.0,970,9583,1.0,0,0,4,6,970,0,1967,0,98023,47.3044,-122.366,970,7875,209950,27,6,2014,0,47,8613,6905,0,0,0
3,2.5,1780,7859,2.0,0,0,3,7,1780,0,1988,0,98038,47.3772,-122.045,1670,6618,309000,27,8,2014,0,26,6079,4948,0,0,0
3,1.75,2240,8153,1.0,0,0,3,7,1120,1120,1948,0,98125,47.7303,-122.329,1710,8100,440000,9,6,2014,0,66,5913,6390,0,1,1
2,1.0,920,4000,1.0,0,0,4,7,920,0,1906,0,98105,47.6711,-122.328,1300,4000,514000,15,8,2014,0,108,3080,2700,0,0,1
3,1.75,1830,12500,1.0,0,1,3,7,1200,630,1947,0,98178,47.5087,-122.25,1830,7300,323000,28,7,2014,0,67,10670,5470,0,1,1
2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000,290000,3,11,2014,0,12,6015,6950,0,0,0
4,4.25,5540,15408,2.0,0,1,3,11,4280,1260,2006,0,98004,47.6071,-122.212,3570,14750,2580000,5,12,2014,0,8,9868,11180,0,1,0
4,1.5,1470,5100,1.5,0,0,3,7,1470,0,1946,0,98117,47.6769,-122.381,1470,5100,551000,23,7,2014,0,68,3630,3630,0,0,1
5,2.5,2900,9525,2.0,0,0,3,9,2900,0,1989,0,98006,47.5442,-122.138,2910,11854,720000,3,11,2014,0,25,6625,8944,0,0,0
3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630,218000,6,5,2014,0,35,5834,5690,0,1,0
4,2.5,2190,7000,2.0,0,0,3,8,2190,0,1997,0,98042,47.3718,-122.109,2040,7700,334950,23,12,2014,0,17,4810,5660,0,0,0
4,3.25,3200,4477,2.0,0,0,3,9,2390,810,2006,0,98199,47.664,-122.402,1830,4920,825000,17,12,2014,0,8,1277,3090,0,1,1
4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,0,98023,47.3193,-122.383,1720,8000,268500,12,8,2014,0,40,6330,6280,0,0,0
3,1.75,1010,9600,1.0,0,0,5,7,1010,0,1969,0,98042,47.3828,-122.09,1320,9600,230000,27,6,2014,0,45,8590,8280,0,0,0
2,1.5,1430,9782,1.0,0,0,3,7,1430,0,1955,0,98188,47.441,-122.282,1430,9828,245500,1,4,2015,0,60,8352,8398,0,0,1
3,2.25,1880,7989,1.0,0,0,3,7,1280,600,1982,0,98125,47.7077,-122.299,1820,7414,440000,29,7,2014,0,32,6109,5594,0,1,1
4,2.75,2180,5799,2.0,0,0,4,8,2180,0,1993,0,98029,47.5702,-121.995,2060,6061,571500,7,10,2014,0,21,3619,4001,0,0,0
3,2.25,1830,4744,2.0,0,0,3,7,1830,0,1997,0,98001,47.2734,-122.248,1670,8001,182500,27,4,2015,0,18,2914,6331,0,0,0
2,1.0,970,5600,1.0,0,0,3,6,970,0,1951,0,98118,47.5297,-122.277,1020,5600,217000,28,10,2014,0,63,4630,4580,0,0,1
2,1.5,1170,5248,1.0,0,0,5,6,1170,0,1941,0,98126,47.5318,-122.374,1170,5120,335000,9,1,2015,0,74,4078,3950,0,0,1
2,1.0,1010,4320,1.0,0,0,5,7,1010,0,1924,0,98115,47.6846,-122.317,1680,4320,501000,24,5,2014,0,90,3310,2640,0,0,1
3,2.5,2140,7641,1.0,0,0,3,8,1290,850,1979,0,98056,47.5053,-122.186,2090,8000,339950,27,10,2014,0,35,5501,5910,0,1,0
3,1.75,2230,10403,1.0,0,0,3,8,1630,600,1968,0,98198,47.4092,-122.295,1730,9450,340000,21,1,2015,0,47,8173,7720,0,1,1
2,1.0,860,8189,1.0,0,0,3,6,860,0,1948,0,98155,47.735,-122.306,1180,8189,298800,25,8,2014,0,66,7329,7009,0,0,1
6,1.75,2540,8400,1.0,0,0,3,8,1340,1200,1977,0,98058,47.4414,-122.129,1900,7695,317500,12,3,2015,0,38,5860,5795,0,1,0
4,2.5,2420,5118,1.5,0,2,5,7,1550,870,1926,0,98126,47.5671,-122.378,1740,5750,598000,2,4,2015,0,89,2698,4010,0,1,1
2,2.25,1640,2240,2.0,0,0,3,8,1640,0,1980,0,98133,47.7154,-122.341,1640,2240,375000,30,4,2015,0,35,600,600,0,0,1
4,2.25,2550,7650,2.0,0,2,4,9,2550,0,1996,0,98106,47.5296,-122.342,2550,7650,465000,16,1,2015,0,19,5100,5100,0,0,1
3,2.5,2507,18400,2.0,0,0,3,8,2507,0,2006,0,98001,47.2867,-122.27,1520,14709,551870,25,2,2015,0,9,15893,13189,0,0,0
3,2.5,1920,7229,2.0,0,0,3,8,1920,0,1993,0,98003,47.2659,-122.31,2310,8009,295000,8,5,2014,0,21,5309,5699,0,0,0
4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,7210,263500,24,9,2014,0,37,4165,5140,0,1,0
4,4.0,3530,8400,2.0,0,0,5,8,2630,900,1958,0,98199,47.6402,-122.395,2340,8216,1100000,16,6,2014,0,56,4870,5876,0,1,1
2,1.0,1100,4010,1.5,0,0,5,6,1100,0,1920,0,98106,47.5296,-122.351,980,4501,300000,12,11,2014,0,94,2910,3521,0,0,1
4,1.0,3390,4500,1.5,0,0,3,8,2190,1200,1924,2014,98144,47.5824,-122.293,2030,4872,780000,22,7,2014,90,90,1110,2842,1,1,1
3,1.5,1590,7936,1.0,0,0,3,7,1590,0,1956,0,98106,47.5201,-122.366,1590,7936,325000,27,3,2015,0,59,6346,6346,0,0,1
2,1.0,820,6550,1.0,0,0,3,7,820,0,1949,2012,98126,47.5478,-122.381,1640,6550,370000,7,8,2014,63,65,5730,4910,1,0,1
4,2.5,2370,10000,1.0,0,0,5,8,1660,710,1974,0,98052,47.6383,-122.099,2480,9875,715000,25,7,2014,0,40,7630,7395,0,1,0
4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1938,0,98166,47.4713,-122.355,1260,8306,356000,16,1,2015,0,77,10900,7046,0,0,1
4,1.75,1740,7208,1.5,0,0,3,8,1740,0,1976,0,98058,47.4483,-122.13,1680,7350,329950,24,3,2015,0,39,5468,5670,0,0,0
3,2.25,1470,2500,2.0,0,0,3,8,1080,390,1984,0,98117,47.6762,-122.36,1640,4300,490000,23,6,2014,0,30,1030,2660,0,1,1
3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,429000,10,6,2014,0,9,-164,-157,0,0,1
4,2.5,1620,8125,2.0,0,0,4,7,1620,0,1983,0,98074,47.6255,-122.059,1480,8120,510000,31,3,2015,0,32,6505,6640,0,0,0
3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2003,0,98053,47.6825,-122.038,2290,4080,550000,24,9,2014,0,11,1720,1790,0,0,0
3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,0,98125,47.7139,-122.288,1670,8012,467500,5,1,2015,0,59,4623,6342,0,0,1
5,2.0,2130,4180,1.5,0,0,5,7,1270,860,1926,0,98116,47.575,-122.388,1710,4180,615000,23,6,2014,0,88,2050,2470,0,1,1
2,1.0,990,15120,1.0,0,0,4,6,990,0,1953,0,98011,47.7669,-122.206,1300,11500,325000,13,10,2014,0,61,14130,10200,0,0,0
2,1.0,1010,4120,2.0,0,0,3,6,1010,0,1907,1953,98055,47.488,-122.2,1200,4120,219950,8,8,2014,46,107,3110,2920,1,0,0
3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1946,0,98040,47.5905,-122.245,3200,8923,950000,13,4,2015,0,69,8110,5723,0,0,0
3,1.0,1630,3200,1.5,0,0,4,8,1630,0,1912,0,98109,47.6351,-122.352,1710,3600,925000,22,9,2014,0,102,1570,1890,0,0,1
4,1.5,1310,8250,1.0,0,0,3,7,1060,250,1953,0,98148,47.425,-122.332,1260,8255,251200,19,5,2014,0,61,6940,6995,0,1,1
3,1.5,1610,5304,1.0,0,0,4,6,1610,0,1968,0,98042,47.3632,-122.087,1060,5304,215000,18,9,2014,0,46,3694,4244,0,0,0
3,2.0,1850,8208,1.0,0,0,4,7,1180,670,1970,0,98023,47.3109,-122.362,1790,8174,245000,5,8,2014,0,44,6358,6384,0,1,0
3,1.75,1270,4815,1.5,0,0,3,6,980,290,1922,0,98108,47.5495,-122.31,1270,6431,259000,6,2,2015,0,93,3545,5161,0,1,1
4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,0,98108,47.5518,-122.311,1560,5600,349950,13,11,2014,0,89,5300,4040,0,0,1
2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1939,0,98117,47.6883,-122.384,1300,4500,600000,8,5,2015,0,76,3090,3200,0,1,1
2,1.5,1170,1274,3.0,0,0,3,8,1170,0,2001,0,98107,47.6719,-122.381,1290,1308,405000,2,10,2014,0,13,104,18,0,0,1
3,2.5,1860,10027,2.0,0,0,3,8,1860,0,1993,0,98033,47.6775,-122.165,1530,9204,625000,2,12,2014,0,21,8167,7674,0,0,0
3,3.0,1280,1085,3.0,0,0,3,8,1280,0,2004,0,98103,47.6569,-122.346,1300,1310,533000,29,4,2015,0,11,-195,10,0,0,1
4,2.5,2750,9949,2.0,0,0,3,10,2750,0,1999,0,98007,47.6595,-122.147,2750,9860,1050000,28,7,2014,0,15,7199,7110,0,0,0
3,1.75,1420,3000,1.0,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,230000,24,10,2014,83,83,1580,3040,1,1,1
4,1.75,2000,8700,1.0,0,0,5,7,1010,990,1975,0,98042,47.374,-122.141,1490,7350,275000,5,9,2014,0,39,6700,5860,0,1,0
2,1.0,1100,3598,1.0,0,0,4,7,1100,0,1926,0,98144,47.5738,-122.313,1240,3598,403000,10,6,2014,0,88,2498,2358,0,0,1
3,1.5,1240,12400,1.0,0,0,3,7,1240,0,1958,0,98007,47.607,-122.132,1640,9600,415500,22,9,2014,0,56,11160,7960,0,0,0
3,1.75,2170,4000,1.0,0,0,4,7,1110,1060,1925,0,98103,47.6546,-122.337,1890,4000,913000,20,4,2015,0,90,1830,2110,0,1,1
2,1.0,1800,5182,1.0,0,0,3,6,900,900,1942,0,98108,47.5508,-122.3,1570,5876,334998,13,3,2015,0,73,3382,4306,0,1,1
3,1.0,1160,8320,1.0,0,0,4,7,1160,0,1959,0,98032,47.3831,-122.288,1480,7800,201500,9,5,2014,0,55,7160,6320,0,0,0
3,1.0,890,7200,1.0,0,0,3,7,890,0,1951,0,98125,47.71,-122.286,1630,7455,371000,11,6,2014,0,63,6310,5825,0,0,1
4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350,229950,22,10,2014,0,38,5520,5740,0,1,0
4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350,344900,22,4,2015,0,39,5520,5740,0,1,0
3,2.5,2060,9715,2.0,0,0,3,8,2060,0,1924,2006,98115,47.6961,-122.316,1240,7072,840000,20,8,2014,82,90,7655,5832,1,0,1
3,1.5,1380,12196,1.0,0,0,4,7,1380,0,1967,0,98003,47.3204,-122.322,1600,10720,285000,16,9,2014,0,47,10816,9120,0,0,0
4,2.25,1800,7200,1.0,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498,475000,26,3,2015,0,36,5400,5238,0,1,1
2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1924,0,98166,47.4617,-122.346,1460,7632,420000,3,3,2015,0,91,6372,6172,0,0,1
3,2.0,2210,5000,1.5,0,2,3,7,1710,500,1909,0,98103,47.6754,-122.357,1920,5000,685000,30,10,2014,0,105,2790,3080,0,1,1
3,1.0,1140,8775,1.0,0,0,3,6,990,150,1942,0,98146,47.4824,-122.336,1300,8775,197200,20,1,2015,0,73,7635,7475,0,1,1
3,1.0,1240,5000,1.5,0,0,5,7,1240,0,1909,0,98107,47.6755,-122.367,1240,4900,529950,3,7,2014,0,105,3760,3660,0,0,1
3,1.5,1570,1050,2.0,0,0,3,8,1570,0,1915,0,98109,47.6358,-122.356,2070,3600,792000,20,5,2014,0,99,-520,1530,0,0,1
3,2.5,1680,10300,2.0,0,0,4,7,1680,0,1994,0,98010,47.314,-122.001,1680,9849,262000,20,8,2014,0,20,8620,8169,0,0,0
3,1.75,1560,5760,1.0,0,0,5,6,780,780,1927,0,98106,47.5272,-122.359,1320,7680,353900,7,10,2014,0,87,4200,6360,0,1,1
3,2.5,1690,5175,2.0,0,0,3,7,1690,0,2002,0,98038,47.3564,-122.016,1830,5175,305000,27,3,2015,0,13,3485,3345,0,0,0
4,2.0,2310,5004,1.0,0,0,3,7,1430,880,1994,0,98108,47.5471,-122.298,1630,5060,440000,20,4,2015,0,21,2694,3430,0,1,1
4,3.5,2650,3060,2.0,0,0,3,9,2060,590,2001,0,98103,47.6735,-122.332,1470,3060,1010000,17,6,2014,0,13,410,1590,0,1,1
5,3.0,3610,7555,2.0,0,0,3,8,3610,0,2003,0,98038,47.3534,-122.012,3610,7979,549900,19,9,2014,0,11,3945,4369,0,0,0
3,2.25,1760,8287,1.0,0,0,3,7,1160,600,1986,0,98188,47.4501,-122.274,1290,9587,270000,26,8,2014,0,28,6527,8297,0,1,1
3,1.0,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,47.7169,-122.331,1920,9046,430000,30,3,2015,0,66,11581,7126,0,0,1
5,4.25,4830,8050,2.5,0,2,4,11,3710,1120,1914,0,98144,47.5789,-122.286,4470,9194,1930000,30,6,2014,0,100,3220,4724,0,1,1
4,2.75,3350,5416,2.0,0,0,3,9,3350,0,2014,0,98053,47.6849,-122.016,3625,5637,790500,13,8,2014,0,0,2066,2012,0,0,0
3,2.25,1570,7200,2.0,0,0,3,8,1570,0,1991,0,98034,47.7332,-122.232,1620,7318,447450,17,10,2014,0,23,5630,5698,0,0,0
3,2.0,2240,5200,1.0,0,0,3,7,1630,610,1954,0,98112,47.6191,-122.296,1470,3775,375000,9,2,2015,0,61,2960,2305,0,1,1
4,2.0,1950,9940,1.0,0,0,4,7,1950,0,1963,0,98008,47.6332,-122.118,1920,9270,565000,6,2,2015,0,52,7990,7350,0,0,0
2,1.0,1010,3916,1.0,0,2,4,6,810,200,1918,0,98144,47.5728,-122.306,1580,3888,400000,23,4,2015,0,97,2906,2308,0,1,1
3,1.5,1630,10200,1.0,0,0,4,8,1300,330,1976,0,98023,47.3155,-122.364,1960,6700,246000,20,2,2015,0,39,8570,4740,0,1,0
3,1.75,1420,6289,1.0,0,0,3,7,1100,320,1967,0,98155,47.7398,-122.314,1460,7402,329922,29,10,2014,0,47,4869,5942,0,1,1
3,1.0,1210,7425,1.0,0,0,4,6,1210,0,1910,0,98133,47.7125,-122.33,1260,7425,375000,20,4,2015,0,105,6215,6165,0,0,1
3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1944,0,98125,47.7327,-122.306,1380,9086,385000,8,5,2014,0,70,8030,7706,0,1,1
4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1912,0,98117,47.6825,-122.379,1600,4590,591500,3,9,2014,0,102,2390,2990,0,1,1
4,2.0,2560,12155,1.0,0,0,4,7,1350,1210,1960,0,98003,47.3326,-122.323,1790,11906,255000,18,9,2014,0,54,9595,10116,0,1,0
3,1.5,1350,7800,1.0,0,0,3,7,1350,0,1959,0,98059,47.4805,-122.158,1510,8040,275000,16,3,2015,0,56,6450,6530,0,0,0
4,2.75,3120,5000,2.0,0,0,3,9,3120,0,2010,0,98074,47.594,-122.062,3200,5000,800000,29,12,2014,0,4,1880,1800,0,0,0
2,1.0,1140,7435,1.0,0,0,3,7,1140,0,1952,1990,98125,47.73,-122.31,1320,9385,327000,25,4,2015,38,63,6295,8065,1,0,1
4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,1954,0,98166,47.4409,-122.348,2170,12465,355000,30,12,2014,0,60,9306,10295,0,1,1
2,1.0,1050,8220,1.0,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651,310000,3,10,2014,0,67,7170,6311,0,1,1
3,2.0,1200,5700,1.0,0,0,5,7,1200,0,1942,0,98178,47.5031,-122.242,1190,6384,272000,8,8,2014,0,72,4500,5194,0,0,1
3,2.5,1590,8449,2.0,0,0,3,7,1590,0,1989,0,98030,47.3493,-122.177,1750,7172,225000,17,11,2014,0,25,6859,5422,0,0,0
3,1.5,1530,7200,1.0,0,0,3,8,1530,0,1975,0,98155,47.7691,-122.297,2150,7216,375500,10,6,2014,0,39,5670,5066,0,0,1
3,1.75,1570,6500,1.0,0,0,3,7,920,650,1948,0,98116,47.565,-122.398,1570,5750,550000,2,4,2015,0,67,4930,4180,0,1,1
3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,248000,18,9,2014,0,68,6210,5314,0,1,1
3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,546940,6,5,2015,0,69,6210,5314,0,1,1
4,3.0,3150,6175,2.0,0,0,3,9,3150,0,2001,0,98075,47.5968,-122.017,3150,6986,680000,2,9,2014,0,13,3025,3836,0,0,0
4,2.5,2380,6124,2.0,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097,350000,18,7,2014,0,17,3744,3927,0,0,0
2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,5650,593000,25,3,2015,0,21,500,3680,0,1,1
2,1.0,1140,8147,1.0,0,0,3,7,1140,0,1958,0,98125,47.7278,-122.289,1260,8148,390000,19,3,2015,0,57,7007,6888,0,0,1
2,1.0,1450,9150,1.0,0,0,4,7,1450,0,1965,0,98188,47.4689,-122.277,1440,10636,355000,5,3,2015,0,50,7700,9196,0,0,1
3,2.25,1810,12000,2.0,0,0,3,7,1810,0,1992,0,98003,47.3476,-122.3,1720,9916,257000,24,9,2014,0,22,10190,8196,0,0,0
4,3.0,3600,9687,2.0,0,0,4,9,3600,0,1959,1995,98004,47.6257,-122.208,2620,10400,1700000,26,8,2014,36,55,6087,7780,1,0,0
3,2.0,1260,2550,2.0,0,0,3,7,1260,0,1987,0,98117,47.6821,-122.378,1590,3825,300000,13,1,2015,0,28,1290,2235,0,0,1
3,2.0,1560,1156,3.0,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,500000,17,12,2014,0,0,-404,168,0,0,1
8,4.0,4020,7500,1.0,0,0,3,8,2010,2010,1968,0,98107,47.6732,-122.363,1560,3737,900000,16,10,2014,0,46,3480,2177,0,1,1
4,3.0,3150,9130,2.0,0,0,3,9,3150,0,2001,0,98075,47.5974,-122.017,2970,6228,695000,15,5,2014,0,13,5980,3258,0,0,0
4,2.5,1680,6655,2.0,0,0,3,7,1680,0,2001,0,98030,47.3867,-122.191,1680,6982,213400,18,12,2014,0,13,4975,5302,0,0,0
2,1.0,1320,8830,1.0,0,0,3,7,1020,300,1939,0,98199,47.6433,-122.404,1620,8531,425000,9,7,2014,0,75,7510,6911,0,1,1
1,1.0,1080,5000,1.5,0,0,3,7,1080,0,1948,0,98199,47.6603,-122.394,1620,4000,411000,9,2,2015,0,67,3920,2380,0,0,1
4,1.0,1220,8500,1.5,0,0,5,6,1220,0,1916,0,98168,47.4792,-122.277,1460,8500,258000,24,4,2015,0,99,7280,7040,0,0,1
3,2.25,1780,3665,2.0,0,0,3,8,1780,0,2004,0,98029,47.5495,-121.997,1770,3669,499000,24,2,2015,0,11,1885,1899,0,0,0
3,1.0,1250,10723,1.0,0,0,4,7,1250,0,1961,0,98059,47.4894,-122.135,1520,10723,310000,11,5,2015,0,54,9473,9203,0,0,0
2,2.5,1780,1311,3.0,0,0,3,8,1350,430,2005,0,98103,47.6962,-122.34,1390,1227,398500,3,11,2014,0,9,-469,-163,0,1,1
4,2.5,1930,8660,1.0,0,0,3,7,1120,810,1981,0,98001,47.3261,-122.26,1830,9591,250600,13,6,2014,0,33,6730,7761,0,1,0
4,2.5,2470,6116,1.0,0,0,3,7,1420,1050,1985,0,98038,47.3792,-122.047,1670,7627,352000,12,8,2014,0,29,3646,5957,0,1,0
2,1.0,1180,2160,1.0,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400,600000,15,7,2014,0,105,980,2700,0,1,1
3,1.0,2270,4182,1.0,0,0,4,7,1170,1100,1946,0,98115,47.688,-122.32,1860,4080,645000,24,3,2015,0,69,1912,2220,0,1,1
4,2.5,1770,5000,2.0,0,0,3,7,1770,0,2004,0,98038,47.3503,-122.005,2080,5100,291500,24,7,2014,0,10,3230,3020,0,0,0
4,1.75,2250,13515,1.0,0,0,4,8,2150,100,1940,0,98030,47.3789,-122.229,2150,12508,350000,8,5,2014,0,74,11265,10358,0,1,0
3,2.5,1540,7280,1.0,0,0,3,7,1080,460,1974,0,98003,47.3102,-122.322,1220,6440,279000,19,9,2014,0,40,5740,5220,0,1,0
2,1.0,820,5400,1.0,0,0,3,6,820,0,1940,0,98117,47.6976,-122.375,1370,5632,320000,4,3,2015,0,75,4580,4262,0,0,1
2,2.0,1580,5203,1.0,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,4770,495000,10,3,2015,0,11,3623,3210,0,0,0
5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1926,0,98107,47.6645,-122.36,1450,4265,770000,17,7,2014,0,88,2840,2815,0,0,1
3,2.25,1890,7498,1.0,0,0,3,7,1190,700,1987,0,98125,47.73,-122.297,1660,8100,423500,19,8,2014,0,27,5608,6440,0,1,1
3,3.0,1910,4800,1.5,0,0,3,9,1910,0,1900,1991,98103,47.6572,-122.346,1280,1310,850000,9,10,2014,91,114,2890,30,1,0,1
2,1.0,910,6232,1.0,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,6232,155000,13,5,2014,0,71,5322,5162,0,0,1
3,2.25,1460,7210,1.0,0,0,3,7,1460,0,1963,0,98008,47.6316,-122.119,1850,7519,505000,13,4,2015,0,52,5750,5669,0,0,0
3,3.5,3310,5558,2.0,0,0,3,9,3310,0,2005,0,98029,47.5553,-122.003,3310,5270,780000,27,2,2015,0,10,2248,1960,0,0,0
2,2.5,2130,5001,1.0,0,0,5,8,1330,800,1972,0,98199,47.6573,-122.399,1750,6000,707000,28,8,2014,0,42,2871,4250,0,1,1
3,2.5,1220,1475,3.0,0,0,3,8,1220,0,2000,0,98117,47.6909,-122.395,1220,1546,497000,1,5,2015,0,15,255,326,0,0,1
4,1.75,1670,8856,1.0,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,8088,349170,5,11,2014,0,59,7186,6428,0,1,1
4,1.5,1300,10050,1.5,0,0,3,7,1300,0,1963,0,98059,47.4899,-122.116,1730,10050,287000,2,1,2015,0,52,8750,8320,0,0,0
4,2.5,2430,14400,1.0,0,0,5,8,1670,760,1963,0,98007,47.6202,-122.138,2140,9048,645000,2,6,2014,0,51,11970,6908,0,1,0
5,2.25,2240,9652,2.0,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,11644,238000,16,10,2014,0,24,7412,9464,0,0,0
5,2.25,2240,9652,2.0,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,11644,328000,13,2,2015,0,25,7412,9464,0,0,0
2,1.5,790,1123,2.0,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,1281,365000,3,11,2014,0,11,333,-89,0,1,1
3,1.0,1380,8147,1.0,0,0,4,7,1380,0,1948,0,98155,47.7407,-122.3,1360,8147,380000,17,3,2015,0,67,6767,6787,0,0,1
4,1.5,1680,10500,2.0,0,0,3,7,1680,0,1962,0,98033,47.6806,-122.166,1830,10264,525000,10,3,2015,0,53,8820,8434,0,0,0
4,2.25,2000,3672,2.0,0,0,5,7,1650,350,1926,0,98117,47.6769,-122.383,2000,5100,402000,25,6,2014,0,88,1672,3100,0,1,1
2,1.0,1680,9250,1.0,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542,308000,24,4,2015,0,46,7570,7952,0,1,0
3,2.5,1960,6997,2.0,0,0,3,7,1960,0,2006,0,98065,47.5415,-121.887,2320,5178,405000,9,10,2014,0,8,5037,2858,0,0,0
4,3.5,3790,6874,2.5,0,0,3,9,3790,0,2010,0,98053,47.6956,-122.022,3370,6535,875000,10,2,2015,0,5,3084,3165,0,0,0
4,2.25,1930,7925,1.0,0,0,3,8,1300,630,1960,0,98155,47.7626,-122.312,1930,7200,367500,11,8,2014,0,54,5995,5270,0,1,1
6,3.5,2580,13572,1.0,0,0,3,8,1290,1290,1987,0,98052,47.6796,-122.113,2020,11656,604000,5,8,2014,0,27,10992,9636,0,1,0
4,2.75,2160,8148,1.0,0,0,3,7,1410,750,1978,0,98125,47.7261,-122.306,2060,8100,435000,17,12,2014,0,36,5988,6040,0,1,1
4,2.5,1970,7098,2.0,0,0,3,7,1970,0,2007,0,98038,47.3576,-122.058,1970,5361,347500,10,10,2014,0,7,5128,3391,0,0,0
4,1.75,1570,16697,1.0,0,2,3,7,1030,540,1981,0,98052,47.671,-122.135,1560,9698,525000,18,3,2015,0,34,15127,8138,0,1,0
2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525,280000,3,6,2014,0,74,14161,6005,0,0,1
2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525,490000,5,2,2015,0,75,14161,6005,0,0,1
4,1.75,1430,5490,1.0,0,0,5,6,1430,0,1942,0,98056,47.494,-122.184,1030,5900,265000,23,3,2015,0,73,4060,4870,0,0,0
3,2.5,1400,7629,1.0,0,0,3,7,1120,280,1988,0,98030,47.3788,-122.179,1530,7688,267500,17,4,2015,0,27,6229,6158,0,1,0
4,3.5,5844,10766,2.0,0,1,3,11,5844,0,2007,0,98023,47.3293,-122.364,3413,10766,1280000,17,12,2014,0,7,4922,7353,0,0,0
4,1.75,1840,10720,1.0,0,0,3,7,960,880,1958,0,98008,47.6074,-122.125,1840,9044,404000,6,5,2014,0,56,8880,7204,0,1,0
3,2.25,2530,12042,2.0,0,0,3,8,2530,0,1989,0,98042,47.3742,-122.125,2480,10172,380000,29,4,2015,0,26,9512,7692,0,0,0
4,2.75,2810,10300,1.0,0,0,4,9,1810,1000,1978,0,98006,47.5626,-122.149,2710,9900,812500,8,8,2014,0,36,7490,7190,0,1,0
